ID,area,edge,E_A,mean_B1,mean_B2,mean_B3,mean_B4,mean_NDVI,sd_B1,sd_B2,sd_B3,sd_B4,sd_NDVI
1639454,3.081200667,0.389598793,0.126443823,314.7230321,614.0728863,336.3877551,3788.758017,0.846311862,15.46876574,29.61266413,17.78209795,218.036298,0.008876847
1639542,7.330149469,0.958927099,0.130819583,289.314951,479.4828431,309.6507353,2788.593137,0.811202964,19.50145685,40.66670998,28.51441266,246.546903,0.014534495
1639779,1.760609117,0.431486967,0.245078231,328.3469388,490.0357143,329.7959184,2505.132653,0.767947575,18.56056036,30.77067785,24.36641623,149.3977062,0.011764543
1639931,1.356472777,0.245736367,0.181158348,292.4569536,506.3774834,315.7019868,2672.437086,0.802455694,15.46425345,28.51052244,20.41332725,114.6890042,0.0123936
1640013,1.850533222,0.413480162,0.223438389,317.3203883,554.3349515,337.8446602,3147.26699,0.816523586,17.57726558,30.4427402,22.27576931,164.0220139,0.011728347
1640213,4.09624455,0.605350602,0.147781851,309.5921053,568.504386,336.0131579,3447.75,0.834427688,16.71625724,30.08128151,21.56706489,271.1364666,0.014135835
1640239,3.970470027,0.719248758,0.181149525,295.1289593,534.2918552,320.040724,3098.927602,0.825751267,15.63077734,30.60061471,19.17287784,176.5628862,0.010785939
1640291,2.937402144,0.623378668,0.212221084,306.1009174,476.6238532,319.5657492,2829.159021,0.804491524,17.10986421,28.11887201,30.99427695,140.2599442,0.011468275
1640304,5.084303244,0.737136925,0.14498288,313.6378092,530.6925795,327.2844523,3037.04947,0.812238889,18.90548223,56.07760913,23.58442576,234.2879803,0.0129854
1640420,2.21872264,0.377629433,0.17020128,328.6801619,484.8866397,342.8421053,2608.396761,0.775900536,14.93205925,31.05494906,20.29646552,124.9758532,0.011585239
1640501,2.425506866,0.401593477,0.16557095,333.1333333,616.5148148,382.8555556,3323.081481,0.817291736,22.77603906,43.51094554,31.12603989,218.0260907,0.014524594
1640571,8.040025618,1.084703977,0.134913,298.6536313,510.3463687,319.3586592,2857.651397,0.810162786,15.42879385,34.86860324,21.04346919,194.4356752,0.013340389
1640578,1.769701129,0.443447193,0.250577448,299.2944162,508.0101523,316.7563452,2702.015228,0.800355963,17.30207665,27.45515636,24.48909634,127.2917057,0.011610045
1640582,1.823600239,0.359567229,0.19717437,301.2216749,564.3103448,326.2857143,3131.369458,0.824108389,13.23568246,41.48824528,17.73951072,169.6748097,0.010954417
1640669,1.356456739,0.437541314,0.322561938,307.7615894,530.2649007,324.013245,2928.039735,0.809530195,18.67501311,42.74789694,29.95151343,166.5877499,0.010917609
1640855,1.437274639,0.275766852,0.19186789,291.1375,498.0875,302.325,3372.76875,0.840777187,12.41093426,27.04140489,14.92140837,155.7581669,0.00979102
1640917,1.410314129,0.311647595,0.220977432,295.8407643,481.2165605,305.9299363,2913.031847,0.815400056,16.94958949,33.99402634,22.68432042,163.6787199,0.009410612
1640967,3.602115221,0.731260007,0.2030085,326.7481297,498.3765586,335.6159601,2692.204489,0.782713651,18.42495326,35.1986555,26.80283837,197.9924698,0.017481031
1641051,1.679760793,0.473494998,0.281882397,333.3636364,492.2834225,340.7540107,2538.342246,0.767659151,19.64869865,31.27574025,29.72243319,101.732627,0.013782509
1641190,10.37570653,1.174867021,0.113232484,309.5359307,544.3714286,344.3177489,2790.570563,0.799693658,17.76954483,35.13250058,38.22702396,190.1394385,0.01509752
1641417,3.287789304,0.773277476,0.235196786,293.9918033,490.9098361,314.4808743,3030.412568,0.822839643,19.15910138,28.91764521,24.75874641,172.7674873,0.012003925
1641499,1.715739667,0.365590051,0.213080141,314.8062827,576.1989529,338.1413613,3409.973822,0.830584603,20.13844614,30.29108257,20.34326259,190.6784407,0.013118616
1641513,1.751668767,0.389622954,0.222429583,320.2512821,556.5487179,327.0512821,3510.425641,0.832238018,11.50900302,19.94015365,17.04352935,232.8595399,0.011000029
1641550,1.877421919,0.347557203,0.185124718,310.1148325,526.5263158,332.3684211,3221.334928,0.824228911,16.67783594,58.39800878,33.80093248,142.9871995,0.009208351
1641718,2.658847595,0.551354387,0.207365923,339.4662162,568.7533784,383.1655405,2930.027027,0.792134265,19.02341663,32.09282071,30.78767575,152.784747,0.010693789
1641766,2.299739336,0.353595834,0.153754744,327.6757813,563.0390625,397.8867188,2770.492188,0.786516559,38.17154724,64.31215569,75.70644324,307.2743679,0.033948372
1641885,3.099203677,0.521421976,0.168243856,284.6956522,464.8985507,303.0173913,2461.544928,0.791844554,20.35577767,35.50660966,24.06084195,221.909797,0.015789599
1641956,2.937480186,0.815151005,0.277500086,301.5688073,524.9847095,319.2874618,3025.840979,0.818544959,19.54091208,40.32288864,32.42324483,165.788576,0.010836137
1641978,2.847639533,0.497427355,0.17468059,299.6561514,546.9148265,321.7917981,3097.776025,0.823360155,18.83283563,31.32438996,25.04693434,156.3613866,0.011741684
1642029,3.081184399,0.401642432,0.13035326,286.3177843,479.0612245,305.787172,2903.189504,0.820082216,13.65471894,25.8178343,19.00857482,155.3701549,0.011540466
1642126,5.012474779,0.875043487,0.174573145,304.6290323,527.1935484,327.5125448,3002.818996,0.815311324,19.82609354,36.59347973,29.75590137,206.7909842,0.013323527
1642170,3.808739948,0.575340279,0.151057906,305.0683962,483.9150943,316.6037736,2871.070755,0.807532311,14.37730485,21.90679501,16.66563358,150.8156224,0.011797584
1642197,9.288257546,0.857035372,0.092270845,326.6054159,522.8007737,332.3123791,2977.945841,0.801783751,17.3285268,37.30332691,23.90976303,204.7477303,0.013041454
1642239,3.224809938,0.467467856,0.144959816,321.6991643,503.6044568,341.3398329,2744.796657,0.789802523,20.62822751,31.39280034,30.00570432,139.4087891,0.016004688
1642341,1.814484222,0.622907063,0.34329704,542.3861386,891.3019802,1118.371287,2226,0.607711993,43.62948255,83.9773299,175.2376234,149.4313933,0.027744541
1642349,3.35050437,0.62934168,0.187834908,351.0643432,554.0831099,415.2091153,2646.241287,0.76530185,39.88129078,48.49006171,97.91132823,161.8213894,0.027346553
1642508,1.536128221,0.371611056,0.241914087,295.5614035,481.5146199,308.4269006,2772.403509,0.806877171,16.11139627,35.6628587,20.15087741,188.4323433,0.011249445
1642882,3.736829946,0.557416854,0.149168376,323.4038462,500.1802885,339.4615385,2751.358173,0.789096115,14.48506949,30.22699178,17.94753966,164.3528941,0.01386382
1642962,5.218894121,0.509416352,0.097610019,337.1876076,544.2151463,368.8571429,2747.108434,0.780685066,21.56547971,41.29766017,40.95268807,203.8847975,0.016137434
1643119,3.251934635,0.635240264,0.195342261,284.2624309,496.5856354,310.1823204,2642.773481,0.805016462,17.05929605,39.95405413,25.13002017,215.3892658,0.014209657
1643308,2.137971422,0.359591613,0.1681929,298.8151261,553.0294118,316.605042,3200.676471,0.828918571,16.64266612,32.30098391,20.00937269,179.1992278,0.010605387
1643369,2.712868378,0.575330487,0.212074604,297.7582781,516.6490066,326,2944.168874,0.814474194,17.45153272,43.74058208,23.64704473,342.6275565,0.01951659
1643384,1.536090954,0.245676653,0.159936267,293.8947368,525.3157895,320.7368421,2918.461988,0.816689495,16.954282,25.26063519,19.4732332,179.178887,0.010893522
1643397,1.401342646,0.251761568,0.179657394,289.9871795,470.5512821,306.1474359,2893.801282,0.817435521,14.90485402,26.56053217,12.68262947,183.6435685,0.010653923
1643404,3.404541091,0.641301402,0.188366474,303.4274406,567.2480211,330.4168865,3421.630607,0.836900739,15.97391679,25.23145167,16.51823843,138.4091997,0.00988597
1643579,1.679761114,0.299669437,0.178400032,335.5614973,509.486631,339.4759358,2882.149733,0.791090971,15.75860284,29.99827204,27.34080429,139.9309701,0.012498426
1643966,2.209827544,0.401614313,0.181740116,288,469.5162602,297.3780488,2801.747967,0.813052159,15.62572447,30.92145645,20.82128439,195.8948112,0.012457969
1644076,1.25760741,0.269694769,0.214450684,331.0857143,570.35,337.6785714,3622.571429,0.832331531,12.58666973,22.40276351,20.75387382,137.546651,0.008308706
1644324,1.94039877,0.509660611,0.262657666,483.5462963,813.2314815,984.5277778,1183.740741,0.41299459,37.26645334,49.10200232,69.45769445,212.1161538,0.062397781
1644415,1.47325267,0.317641185,0.215605369,297.5243902,534.6768293,318.7621951,2902.628049,0.81386609,14.39088465,32.166922,17.54673437,116.2562304,0.010306149
1644544,1.545094606,0.35964828,0.232767805,313.7616279,560.3837209,335.505814,3414.761628,0.831477733,18.25024661,39.52840968,25.39431651,219.8845155,0.007858265
1644568,1.82356648,0.263724024,0.144619912,319.4975369,644.2758621,356.8374384,3732.660099,0.841910742,14.9362919,51.0095386,23.92724487,245.7601014,0.009175703
1644573,2.703906781,0.485466333,0.179542555,306.717608,590.6744186,334.5980066,3686.488372,0.846150568,14.60239668,35.8713485,19.97918574,164.4742453,0.00913714
1644598,1.985256074,0.287687062,0.144911815,301.9276018,530.6515837,327.5113122,2840.751131,0.807497742,18.89719094,35.40558327,25.95671412,175.4400352,0.01240546
1644623,2.506264463,0.467586788,0.186567218,300.3799283,534.6308244,319.4767025,3573.992832,0.844498385,12.67605906,34.65601648,19.36134978,228.8886034,0.009767934
1644660,2.95540383,0.659208579,0.223051947,293.6382979,528.5744681,308.6048632,3192.443769,0.830647481,13.23359056,39.60831189,20.13692702,274.9003323,0.013097499
1644682,1.428290983,0.215767625,0.151066994,301.0503145,496.1132075,323.5408805,2728.377358,0.801090651,16.0378503,33.17826441,21.50647301,129.3036696,0.009663993
1644722,1.724720621,0.30563278,0.177207123,314.5885417,523.7239583,330.0208333,2859.744792,0.801333359,18.43660353,29.48638605,21.53068146,197.4181319,0.012500061
1644795,3.197886321,0.497434071,0.155550892,318.5674157,476.5196629,321.3567416,2571.117978,0.778885538,16.5775499,32.89551801,22.29164524,170.8469296,0.015112455
1644814,2.757719566,0.455494425,0.165170683,321.7557003,483.1270358,319.5863192,2578.716612,0.777787881,15.95589074,29.76707208,18.9212733,138.1454943,0.012373713
1644889,9.755194517,1.210638486,0.124101932,341.5672192,523.9567219,356.0497238,2868.236648,0.786574314,14.76846163,29.04496698,17.33729671,181.334587,0.013906409
1644891,1.778569011,0.269719161,0.151649533,347.1868687,558.4343434,360.3484848,3083.247475,0.797228258,13.89812204,28.06162964,22.59115259,151.6026879,0.011477025
1644934,3.341530312,0.742693278,0.222261422,584.3763441,934.4327957,1242.346774,2481.61828,0.618434529,61.43019863,90.98833372,137.5456824,233.4456758,0.026335105
1645202,1.32051729,0.257750986,0.195189406,310.9047619,579.3877551,326.4489796,3660.795918,0.843142737,15.70373541,34.65019895,12.54645269,200.9770974,0.009663112
1645445,2.434345197,0.407540806,0.167412907,338.9077491,561.7269373,347.5904059,3230.132841,0.809604865,20.79838791,38.25159369,21.58338997,211.9807575,0.013660421
1645546,1.302480341,0.227765957,0.174870937,347.4896552,522.9517241,371.2896552,2545.068966,0.759507463,17.18490829,28.57114197,23.21784432,121.0384842,0.01173034
1645571,1.553989712,0.479228225,0.308385713,481.7803468,771.8381503,747.4797688,3438.566474,0.754154437,101.9327655,139.8714831,257.9210621,178.1424255,0.051665014
1645717,4.725180692,0.755170074,0.159818243,300.9752852,516.9771863,318.5209125,2784.906844,0.804527596,16.59263627,31.00843898,20.30028243,158.8661038,0.012953576
1645877,1.931360608,0.407602439,0.211044192,316.7116279,610.2232558,344.6604651,3756.553488,0.844089455,15.09844965,37.1835108,19.4516191,228.4130659,0.01007772
1645933,2.102026096,0.42550727,0.202427206,299.8418803,526.6239316,322.0042735,3294.465812,0.832926362,14.26889976,28.99925306,21.66453122,154.5184438,0.009458538
1645994,1.374391247,0.323651203,0.23548695,312.2614379,573.6993464,339.6405229,3463.522876,0.834506871,20.1643808,31.96072527,20.87135231,136.1648133,0.010285328
1646042,2.649954778,0.383663223,0.144781045,293.3491525,496.1932203,305.9355932,3362.908475,0.839313934,16.78080346,35.86880793,18.12482946,159.0502052,0.0102149
1646254,2.335471613,0.401520179,0.171922526,345.5346154,561.7384615,381.1615385,2881.246154,0.785584879,15.01693876,28.66382269,18.16539365,129.0565744,0.010826379
1646320,1.581064011,0.323783741,0.204788509,531.8238636,954.6534091,1220.778409,1349.232955,0.423047786,63.85749938,72.47130892,114.1558423,345.9862049,0.065838533
1646465,3.979550536,0.82111339,0.206333198,304.0496614,527.2866817,319.8081264,2981.778781,0.814837882,20.30218027,41.70974341,24.47848306,157.3349765,0.009782325
1646482,2.075111672,0.323697089,0.155990202,317.5584416,563.3809524,334.8138528,3556.87013,0.835276483,20.65397751,41.46022065,28.06785223,278.0980442,0.01567012
1646728,2.119966168,0.353614973,0.166802178,327.4067797,554.8601695,334.6737288,3406.567797,0.824311196,13.35424853,29.81976965,19.68235814,177.0967029,0.009626738
1646825,4.0961429,0.707350415,0.172686948,320.6995614,528.3289474,338.6359649,2930.276316,0.802388652,14.96294617,32.09651167,19.85184522,152.1191781,0.010913255
1646962,2.353429859,0.341633688,0.145164168,328.0992366,537.6335878,371.3549618,2789.870229,0.789118523,12.99298659,33.71953425,19.43216796,149.558707,0.012116915
1647064,1.958356581,0.377614149,0.192821957,319.7293578,587.3486239,345.4266055,3234.486239,0.819679661,19.76066848,39.53598982,24.53412236,208.7938641,0.012389811
1647162,4.204130521,0.64126746,0.152532719,304.7286325,502.2713675,323.9935897,2748.040598,0.800078817,17.38052125,36.60707905,23.26594136,147.9427679,0.011825715
1647211,3.871728875,0.77301591,0.199656519,291.2157773,492.3132251,312.387471,2612.7471,0.798721682,18.25752045,32.66128904,31.42219229,193.5920515,0.016167483
1647427,1.859457718,0.371604475,0.199845617,313.1932367,523.647343,327.1014493,3210.830918,0.821916207,15.95142361,34.76769341,25.5867902,171.1452157,0.011242441
1647889,1.931376166,0.515474994,0.266895182,292.3023256,504.5534884,322.7255814,3024.888372,0.823629203,18.28734163,29.04967827,25.31546841,120.6282875,0.011306292
1647903,2.775787897,0.485439791,0.174883604,290.5954693,504.2718447,311.0097087,2941.980583,0.819832393,18.29008972,29.83652239,19.58356809,178.9315138,0.012588633
1647966,2.829666826,0.40161498,0.14193013,308.9111111,588.2444444,336.015873,3607.657143,0.841751351,16.17278432,42.41687929,21.3161612,248.8130356,0.011178786
1648044,4.177085614,0.515470249,0.123404282,290.9354839,535.0344086,307.9698925,3504.348387,0.845916143,13.42717141,31.0939708,17.93844711,275.3885326,0.012768265
1648327,3.422353857,0.569300875,0.166347753,316.816273,493.0209974,344.0813648,2392.097113,0.765520904,16.99188189,26.02791174,20.87900467,158.7630758,0.014787216
1648364,5.120501478,1.01904195,0.199012139,594.1385965,1017.133333,1150.940351,2792.242105,0.641345828,93.65146891,121.3565522,265.9426183,463.1014393,0.078973129
1648407,3.467547217,0.665262701,0.19185397,302.5569948,515.3523316,327.0310881,2646.088083,0.794589312,15.92688213,28.64507768,19.94483476,131.1917107,0.010129102
1648458,2.497333364,0.407549668,0.163193939,297.7769784,482.7661871,317.3417266,2639.888489,0.796213705,19.34170898,38.86781274,24.37437667,235.6075451,0.018002511
1648497,2.057145048,0.365594854,0.177719532,299.628821,488.790393,309.3668122,2486.641921,0.784498063,21.24434391,49.40958155,34.74362164,179.4954507,0.014350671
1648529,2.111034654,0.503443738,0.238481987,294.6,497.1276596,318.9574468,2708.514894,0.80246566,18.44191621,38.50142467,33.2972609,258.8680215,0.019802793
1648587,2.488314305,0.581418229,0.233659481,306.8628159,577.866426,336.4043321,3323.942238,0.830790613,16.67472128,29.56496518,17.48464283,147.645569,0.009534384
1648787,3.485345392,0.479472805,0.137568232,326.0773196,527.5927835,331.3298969,3144.804124,0.811513954,19.34961092,31.32919566,20.84616803,208.4861462,0.014983545
1648916,1.347399394,0.269705027,0.200167098,350.9333333,593.68,369.3333333,3220.493333,0.803074152,18.14988552,35.10202197,14.64325974,175.7219336,0.013122945
1649135,3.880739408,0.593354592,0.152897304,289.1111111,488.5300926,307.6087963,2740.708333,0.808315879,17.65055665,33.86103746,24.50355751,220.3892846,0.015962431
1649185,1.293571617,0.425566023,0.328985282,295.5625,509.6527778,311.0208333,2953.611111,0.817870171,16.62406998,27.14640943,18.5270427,142.3280516,0.010402333
1649227,2.443404778,0.569458158,0.23305928,312.7022059,593.1544118,336.4852941,3590.393382,0.839682027,15.78977186,28.43309715,19.59666562,119.6287447,0.008208932
1649296,1.383384637,0.245705009,0.177611492,285.7467532,472.0844156,301,2833.74026,0.815230726,17.8967853,30.39348728,23.18721757,307.3156348,0.019311961
1649603,2.407337093,0.347635723,0.144406749,334.761194,555.6679104,365.6753731,2911.533582,0.793388768,14.91156407,29.90555947,18.43327449,153.6350886,0.011882294
1649634,2.156009724,0.251725328,0.116755191,325.7708333,621.8916667,365.0625,3816.679167,0.841789194,18.18505477,36.7739438,27.80852511,344.9011276,0.014045529
1649853,1.652893461,0.473450595,0.286437454,301.5978261,518.3913043,314.6413043,3124.717391,0.823624982,20.060869,29.40315455,22.22098724,183.2182744,0.012656445
1649985,2.694891304,0.455540718,0.169038624,288.2433333,467.0433333,302.2266667,2986.75,0.823830183,14.96095662,27.54664252,17.49941104,138.6627517,0.008516711
1650184,14.14777317,1.324481882,0.093617693,336.2063492,543.5015873,350.1377778,3001.855873,0.798154321,15.03025193,35.79286863,22.49711406,170.7907952,0.011663012
1650198,11.58768614,1.132721601,0.097752182,329.0627907,500.2550388,345.279845,2692.682946,0.781425756,17.12868091,35.52631093,23.5160671,205.5180201,0.015126388
1650199,1.760606908,0.299739509,0.170247832,335.6734694,502.127551,344.5510204,2917.397959,0.793377003,19.83587814,34.52519045,21.54952433,134.4368875,0.01319458
1650414,3.584314595,0.767159361,0.214032374,302.6190476,529.1929825,320.4611529,2976.370927,0.815010706,15.36066366,39.84347958,22.73836043,182.7688981,0.01131448
1650724,1.634886744,0.335652788,0.205306447,315.2472527,570.4395604,326.5934066,3534.675824,0.835630147,17.46375467,46.92622841,24.12306295,251.4361828,0.012793266
1650990,3.512484296,0.425542736,0.121151499,780.1150895,1303.621483,1630.306905,2655.097187,0.546556755,84.74531711,111.8171123,138.8614987,141.8020135,0.029751517
1651022,3.880789567,0.74921378,0.193057049,298.099537,503.7847222,326.5671296,2544.863426,0.789821822,19.05229827,31.80031152,23.65049325,158.8884894,0.015200138
1651227,1.796622538,0.335670839,0.18683437,319.51,582,342.925,3681.49,0.839990418,14.48235454,25.61190835,20.97448498,189.5838868,0.009352023
1651247,4.428668966,0.659324598,0.148876469,306.7180527,575.0608519,333.7139959,3272.352941,0.827870761,20.36515283,42.81540483,25.07957553,278.9024824,0.013194854
1651282,3.548309314,0.665240519,0.187480983,309.7012658,576.0455696,342.0556962,3358.273418,0.830938547,17.64905696,33.9930263,24.99049437,156.3287931,0.010234111
1651335,2.003210063,0.383567574,0.191476461,307.2331839,503.5201794,332.9147982,2761.7713,0.799243794,24.07008109,38.84965588,39.36531269,224.6870229,0.014401525
1651479,3.503300318,0.497461863,0.141998064,309.7461538,488.4358974,312.6948718,2704.258974,0.794153153,19.14924936,36.63149001,25.08364873,168.3267483,0.011787422
1651612,2.757659232,0.491412662,0.178199197,325.5439739,509.7915309,359.1726384,2439.140065,0.763685525,25.90380371,40.60436637,51.54380871,195.8510754,0.020359086
1651648,1.670906979,0.461468398,0.276178389,327.0591398,581.655914,382.7526882,3189.112903,0.813157378,29.80262545,65.00428171,53.77011245,260.0302958,0.020754656
1651710,2.506344219,0.341620082,0.136302141,304.0215054,493.5949821,364.9749104,1879.028674,0.694253207,23.28443694,59.23083829,55.51974256,607.6952029,0.104097114
1651767,10.97754829,1.420321276,0.129384198,298.0621931,509.8273322,319.0621931,2753.564648,0.804007139,19.82084528,42.1665176,28.05845766,216.4657225,0.014397081
1651818,4.25804023,0.953033264,0.223819695,298.9831224,519.1666667,325.3987342,2846.913502,0.809474769,19.45438993,36.88115401,23.18924986,195.6915717,0.012920605
1651832,2.443430349,0.425525566,0.174150888,296.7242647,553.8235294,323.6397059,3352.102941,0.836875703,19.85801258,44.74419006,30.96532349,206.389192,0.013727216
1651890,3.000370108,0.647337379,0.215752509,309.0209581,544.9730539,335.0299401,3252.946108,0.826199298,18.19322823,31.13984525,22.21392717,165.234123,0.011749005
1651943,1.43729411,0.305663601,0.212666008,293.8,529.60625,309.30625,2854.51875,0.812836353,18.0717647,29.75266953,15.98151325,185.9242752,0.01427594
1651982,1.8594901,0.515486085,0.277219053,292.7246377,496.178744,308.3236715,3111.864734,0.82788952,14.56710357,25.80550728,19.65593786,126.2865483,0.009126397
1651985,3.215927621,0.491508502,0.152835685,303.9134078,491.2960894,323.5083799,2718.424581,0.798334664,21.28533086,45.05939481,27.01464873,196.6033236,0.01505039
1652065,3.44046628,0.599417495,0.174225656,307.7597911,539.1906005,347.9556136,3031.791123,0.814320081,20.18720636,34.86762875,44.56744537,277.7592525,0.020707903
1652183,1.967223584,0.347652695,0.176722513,329.9954338,516.8310502,341.4703196,2966.342466,0.799524256,15.70732831,27.4176623,17.86218355,114.9892559,0.012178677
1652211,2.667866365,0.449435057,0.168462357,326.6329966,499.4208754,331.5353535,2660.62963,0.780669578,15.95316166,29.98909659,18.80859123,183.2976207,0.014242879
1652346,2.245843918,0.797424134,0.355066586,430.276,702.632,726.5,1536.068,0.539101941,30.80095158,49.87978094,112.3665563,446.2747179,0.113262624
1652655,3.503392457,0.413533469,0.118038009,296.3666667,523.3179487,317.5128205,3115.830769,0.8257391,17.30362212,32.58907407,21.08578609,220.3430069,0.01270013
1652833,2.003178487,0.317662351,0.158579154,319.2914798,527.7757848,323.044843,3176.834081,0.817168975,15.32677893,28.95015826,19.23158433,134.9778904,0.009361907
1652871,1.374370723,0.239742944,0.174438337,328.5947712,551.8496732,332.3071895,3044.699346,0.804852462,17.43085509,46.26024371,18.17831308,158.3253681,0.012143671
1653028,2.353436202,0.503372476,0.213888303,325.648855,525.6603053,356.240458,2575.835878,0.775255717,18.23260675,33.99519727,21.59944046,138.7702136,0.012220792
1653162,2.820748041,0.491514958,0.174249862,302.6687898,527.7770701,321.888535,2983.550955,0.815495633,15.23862946,28.98123194,24.5314624,152.1643605,0.011078875
1653283,2.596131727,0.491455727,0.189303078,299.2560554,487.0103806,320.6989619,2628.570934,0.795150372,23.00853192,33.42679444,27.52667959,183.7942388,0.015498018
1653336,3.233914338,0.749148907,0.231653912,306.9055556,571.5083333,335.7944444,3312.691667,0.829838829,17.22219117,50.04515997,21.6987984,258.199383,0.011336614
1653425,2.641003501,0.455429651,0.172445683,301.8809524,528.0204082,324.6326531,3029.42517,0.818123985,16.86028042,32.6333378,22.1140641,225.7833074,0.013271763
1653446,4.751995898,0.881159112,0.185429266,286.3724008,479.294896,303.073724,3031.327032,0.826742187,15.34240738,32.39353179,18.45860052,220.2340027,0.012853692
1653464,2.093027905,0.383678387,0.1833126,304.751073,530.6351931,335.2188841,2997.549356,0.814892863,15.70684595,35.50024231,23.88332243,189.5646746,0.013316423
1653660,6.081272148,1.108785035,0.18232781,323.0930576,482.0576071,330.7503693,2419.172821,0.763874214,15.49924303,25.36779027,20.5592236,145.1035377,0.013804309
1653693,2.811559241,0.581431087,0.206800226,384.8051118,616.8977636,461.1884984,3027.124601,0.773734327,69.48208383,73.78552444,154.6708859,224.6555065,0.041870961
1653775,2.048201998,0.767345459,0.374643448,488.4429825,808.3245614,934.5394737,1527.5,0.493997472,48.83254939,59.22123021,118.4183699,429.9695051,0.112354094
1654107,4.356765153,0.44348334,0.101791886,303.4247423,549.8206186,330.2082474,3377.709278,0.834385178,16.49871665,38.02183458,23.47453196,261.2374716,0.013964371
1654434,1.38343878,0.263770121,0.190662662,321.8961039,564.9285714,376.6168831,2988.577922,0.804751007,32.52232392,54.73060669,56.21517926,275.0716789,0.020562532
1654547,3.647205909,0.647257781,0.177466751,289.3916256,486.7660099,308.8325123,2598.571429,0.798755457,17.51942354,33.85571312,24.24426168,235.3750012,0.013596853
1654611,4.734136463,0.647282768,0.136726681,309.9411765,535.740038,331.6660342,3177.83112,0.821753715,18.85189305,33.44939385,26.02489383,215.9296726,0.013277118
1654655,2.479344463,0.533422756,0.215146691,297.0253623,544.8188406,321.6449275,3259.623188,0.832627922,14.90391315,37.25142789,17.98273949,177.418179,0.01078099
1654666,5.156311926,0.917090464,0.177857833,307.2020906,575.1602787,327.9599303,3595.3223,0.842087361,17.40376469,43.82754667,23.10179607,262.7215574,0.010641055
1654726,2.128983506,0.431481429,0.202670161,290.2236287,466.5611814,302.7805907,2711.257384,0.806122432,18.78165663,33.33397786,18.0043063,172.7517728,0.014562276
1654745,1.347454974,0.30569062,0.226865184,306.6066667,522.1133333,328.0733333,3256.486667,0.827561018,15.68391501,25.39474571,16.56433326,165.1525931,0.011555346
1654913,7.57253989,0.964890808,0.127419706,315.0094899,490.8208778,319.717675,2865.553974,0.801256438,15.81866978,29.23729504,20.17461796,196.9358574,0.014268847
1655152,2.829747499,0.407664128,0.144063783,738.2253968,1229.136508,1426.577778,2710.504762,0.57255589,168.8492053,197.4054569,314.2553976,267.7039477,0.08678301
1655159,2.066163689,0.329673323,0.159558182,314.7217391,622.7434783,393.1826087,3315.691304,0.825720735,22.71642071,55.7170748,67.04389263,279.545413,0.017386418
1655162,2.075146094,0.545333153,0.262792656,308.7705628,557.2554113,346.8961039,2914.225108,0.808112304,20.72918965,51.85497883,35.81531774,160.3988818,0.013432094
1655188,2.344635586,0.527495636,0.224979796,301.045977,518.6206897,329.7931034,2620.785441,0.793771102,29.91047207,54.99718343,53.51530434,155.0864521,0.018150248
1655227,1.72478027,0.281716364,0.16333464,303.4583333,545.515625,325.8541667,3178.416667,0.825301967,12.79472786,23.64970729,17.42777417,187.1862844,0.010091072
1655468,2.506246739,0.413517307,0.164994651,307.5268817,596.078853,335.3405018,3673.469534,0.845361137,14.17535966,27.00428058,19.03486505,151.5462924,0.007640343
1655523,3.170967588,0.68337871,0.215511099,304.4589235,572.1671388,329.7450425,3893.736544,0.854717374,22.2002543,34.07799955,21.09792198,211.7351375,0.011124937
1655525,1.536076426,0.335680941,0.218531406,290.380117,498.7719298,305.0877193,3188.192982,0.832647891,14.50685282,34.10883146,19.30432506,175.9695601,0.01148946
1655541,2.164874317,0.37157631,0.171638745,310.9377593,513.9875519,327.0580913,2973.244813,0.810247234,14.34254545,26.74189618,15.40497575,160.7166315,0.011801403
1655546,2.317582408,0.491476139,0.212064148,308.3953488,481.4806202,317.7170543,2647.596899,0.790990773,18.45360935,32.10357769,26.76677953,161.0091241,0.012689831
1655559,1.5719997,0.341667336,0.217345675,314.7428571,493.3714286,317.3142857,2664.994286,0.788353455,16.95420278,32.04996612,22.40608937,159.5054316,0.012573586
1655612,3.108041984,0.563390603,0.181268659,320.6965318,492.4624277,328.1156069,2597.315029,0.779597003,18.38533882,31.36655708,22.59789497,185.8047492,0.01443304
1655744,5.775796362,0.575400545,0.09962272,333.3250389,567.4805599,371.6391913,2948.785381,0.796601153,15.17042678,33.93797042,19.74787706,139.0655305,0.01119869
1655759,2.039227467,0.55151849,0.27045462,321.0792952,572.9779736,360.4669604,3433.46696,0.828712404,20.19249978,31.57480862,31.31699913,197.6698385,0.010718206
1655878,1.329521607,0.263656518,0.198309314,309.2567568,568.8918919,341.5675676,3217.317568,0.824445321,15.10197609,35.1182909,18.91051687,126.4485073,0.009578146
1656048,1.446275162,0.215824939,0.149228131,307.8757764,522.2546584,348.2111801,2871.807453,0.805945761,23.28566022,37.8679085,36.12104822,223.1532129,0.012798326
1656138,3.162016924,0.527333636,0.166771288,300.1789773,543.2642045,324.6761364,3181.914773,0.82672221,18.74645071,51.43514238,29.82976771,291.5107981,0.013598965
1656162,3.772844357,0.57538496,0.152506943,300.702381,561.1666667,325.6904762,3335.757143,0.834301732,14.73001236,36.41409721,17.89106268,199.5943573,0.009048072
1656202,4.599258749,0.56345119,0.12250913,304.0898438,576.46875,336.09375,3440.701172,0.83726305,15.06059952,35.39532126,20.80491343,191.7175397,0.010007823
